timestep,mean_reward_last_100,mean_episode_length_last_100
1000,8059.419090700001,100.0
2000,10533.93019635,100.0
3000,10392.007779966665,100.0
4000,10947.92572255,100.0
5000,11030.299831800003,100.0
6000,11382.4363652,100.0
7000,11703.028964314286,100.0
8000,11889.5246901375,100.0
9000,12437.35182881111,99.93333333333334
10000,12611.66011759,99.94
11000,13330.34449648,99.77
12000,13787.90884446,99.77
13000,13552.431057880001,99.77
14000,13350.077035249999,99.73
15000,13238.797435600003,99.73
16000,12877.60362575,99.73
17000,13005.056487339998,99.36
18000,13150.428250590001,99.36
19000,12799.567240460003,99.42
20000,12602.20525262,99.42
21000,11595.15934296,99.59
22000,11066.308644699999,99.59
23000,11844.567877260002,99.59
24000,11945.700381329998,99.63
25000,12017.681110610003,99.63
26000,12283.38320942,99.63
27000,12588.952539990001,100.0
28000,12229.3070987,100.0
29000,12097.944910870001,100.0
30000,12503.715852589998,100.0
31000,13225.910590370002,100.0
32000,13411.37122318,100.0
33000,12992.624139439999,100.0
34000,13141.00546883,100.0
35000,12880.001167060002,100.0
36000,12936.828186710001,100.0
37000,12347.015274169999,100.0
38000,12422.463355609998,100.0
39000,12419.799064920002,100.0
40000,12167.162593329998,100.0
41000,12363.036818219998,100.0
42000,12196.75621788,100.0
43000,12328.985598539999,100.0
44000,12409.975853169999,100.0
45000,12315.054710339999,100.0
46000,12510.57245953,100.0
47000,12566.0875483,100.0
48000,12439.203886099998,100.0
49000,12201.872351590002,100.0
50000,12051.064695030002,100.0
51000,12081.687555429999,100.0
52000,11903.738432610002,100.0
53000,12308.924136770001,100.0
54000,12144.54311988,100.0
55000,12897.778705539999,100.0
56000,12463.32131688,100.0
57000,12798.21159306,100.0
58000,12933.09095799,100.0
59000,13514.57032332,100.0
60000,13813.13104137,100.0
61000,13628.923967540004,100.0
62000,13827.815473540004,100.0
63000,12976.07637366,100.0
64000,12915.041953140002,100.0
65000,12742.721004600002,100.0
66000,12888.201308519998,100.0
67000,12712.23716415,100.0
68000,12950.12347362,100.0
69000,12282.37096377,100.0
70000,11871.25530023,100.0
71000,11702.506688540001,100.0
72000,11784.02777527,100.0
73000,12602.029078960002,100.0
74000,12690.56010757,100.0
75000,12272.30907643,100.0
76000,12443.54255455,100.0
77000,12395.19912686,100.0
78000,12587.42709545,100.0
79000,12363.658582299997,100.0
80000,12245.059210870002,100.0
81000,12632.70408389,100.0
82000,12274.973127930001,100.0
83000,12089.989887490003,100.0
84000,12213.601173680001,100.0
85000,11949.564878689998,100.0
86000,12111.48893228,100.0
87000,11695.041044250003,100.0
88000,11386.782080670002,100.0
89000,12267.351329879999,100.0
90000,12223.304260719999,100.0
91000,12399.989986869998,100.0
92000,12814.959991059999,100.0
93000,12355.70395246,100.0
94000,12551.036090349997,100.0
95000,13411.68071431,100.0
96000,13353.554175949997,100.0
97000,13538.082818030003,100.0
98000,13510.05174794,100.0
99000,13143.92635903,100.0
100000,13574.19052387,100.0
101000,12791.58002957,100.0
102000,13145.9377874,100.0
103000,13411.946305160001,100.0
104000,12769.152160340003,100.0
105000,12537.63221368,100.0
106000,12318.694400809998,100.0
107000,12449.605939170002,100.0
108000,12242.55498413,100.0
109000,12359.01707811,100.0
110000,12626.13684767,100.0
111000,13214.30291642,99.66
112000,12612.276359,99.66
113000,12857.15140579,99.66
114000,13052.418847419996,99.66
115000,12944.565655990002,99.66
116000,13012.805038790002,99.66
117000,12861.79025067,99.66
118000,12925.314623939998,99.66
119000,12979.739993809999,99.66
120000,12123.119672359999,99.66
121000,11485.048833039998,100.0
122000,11166.041322390001,99.51
123000,11024.358306719998,99.51
124000,10912.715083439998,99.51
125000,11178.603870719999,99.51
126000,11242.91621405,99.51
127000,11252.23810093,99.51
128000,11693.500697799998,99.51
129000,11675.810219449999,99.51
130000,12497.150329729999,99.51
131000,12806.04953241,99.51
132000,13294.401791799997,100.0
133000,13457.42104936,100.0
134000,13873.105359629997,100.0
135000,13836.124488489999,100.0
136000,13992.008448030001,100.0
137000,14141.79904668,100.0
138000,13987.786816789996,100.0
139000,13896.693453199998,100.0
140000,13937.00100822,100.0
141000,13841.91519824,100.0
142000,13871.464263939997,100.0
143000,13538.291160979998,100.0
144000,13210.858307740002,100.0
145000,13278.02230972,100.0
146000,13742.64237514,100.0
147000,14286.480383229999,100.0
148000,14353.322819340001,100.0
149000,14411.98947825,100.0
150000,13830.37536825,100.0
151000,13970.93379253,100.0
152000,14125.258222500004,100.0
153000,14261.194480340002,100.0
154000,13882.685917430003,100.0
155000,13909.937173460003,100.0
156000,13163.470335020002,100.0
157000,12145.730535550001,100.0
158000,11754.563009369997,100.0
159000,12225.17537955,100.0
160000,12800.211822210003,100.0
161000,12763.585801530004,100.0
162000,12278.42313099,100.0
163000,12396.49588197,100.0
164000,12939.561305029998,100.0
165000,12714.22363391,100.0
166000,12993.25971857,100.0
167000,13647.18161479,100.0
168000,13765.15417659,100.0
169000,13186.238991129996,100.0
170000,13404.68623806,100.0
171000,13384.304285619999,100.0
172000,13743.440969459996,100.0
173000,13499.257587799999,100.0
174000,13790.51913384,100.0
175000,13636.95836028,100.0
176000,13877.516808510001,100.0
177000,13851.569109719998,100.0
178000,13867.736747429999,100.0
179000,13892.33302289,100.0
180000,13856.69252315,100.0
181000,13758.44680132,100.0
182000,13326.03508858,100.0
183000,13707.785653159997,99.88
184000,13202.59489668,99.88
185000,13248.570061030001,99.88
186000,12774.327062819999,99.88
187000,12928.86285007,99.88
188000,12814.97123505,99.88
189000,13252.1666487,99.88
190000,13196.273378750002,99.88
191000,13214.316318249997,99.88
192000,13702.248296459999,99.88
193000,13369.185523480002,100.0
194000,13855.47405989,100.0
195000,14107.2908429,100.0
196000,14398.7870718,100.0
197000,14063.872788560002,100.0
198000,13929.008966469999,100.0
199000,13766.866424749998,100.0
200000,13735.665223139997,100.0
